id,slug,name,program_started,degrees,source_url,source_ts,fc_still_exists,fc_current_name,fc_current_chair,fc_current_status,fc_what_happened,fc_current_link,fc_confidence,fc_verified,fc_sources,fc_checked,fc_succession_status,fc_current_faculty
157,crafts/metalsdirectorypage/s51.html,Eastern Kentucky University,,"B.A, B.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s51.html,,yes,"Jewelry and Metals — School of Art & Design, Eastern Kentucky University","Ida Kumoji-Ankrah, Executive Director, School of Art & Design (per 2025 catalog). Jewelry/Metals faculty: Felicia Szorad.","Active. Jewelry and Metals is an emphasis within the Studio Arts concentration of the BFA in Art/Design Studio (also available as a BA studio-art track and a studio-art minor). It sits in the School of Art & Design, College of Letters, Arts & Social Sciences (Richmond, KY campus, Jane Campbell Building). Course sequence ART 240/Jewelry & Metalsmithing I–III still offered.","Continuation with leadership change. The archived faculty member, Tim Glotzbach, taught ~21 years at EKU but left well before 2014 — he became Director of Berea College Student Crafts Industries (Aug 2007–June 2018) and is now retired. The EKU jewelry/metals program continued under new faculty (Felicia Szorad is the current Jewelry and Metals professor). The department reorganized as the ""School of Art & Design"" within the College of Letters, Arts & Social Sciences, now led by Executive Director Ida Kumoji-Ankrah. The program remains active in 2025–2026, evidenced by a current EKU job posting for a ""Jewelry and Metals Studio Technician."" The old art.eku.edu subdomain now 301-redirects to www.eku.edu/class/art-and-design/.",https://www.eku.edu/class/art-and-design/bfa-art-design-studio/,high,not-needed,https://art.eku.edu/jewelry-and-metals | https://www.eku.edu/class/art-and-design/bfa-art-design-studio/ | https://catalogs.eku.edu/course-descriptions/art/ | https://catalogs.eku.edu/undergraduate/letters-arts-social-sciences/institute-creative-collaborative-arts-communication-music-design/art-design/ | https://careers.eku.edu/jobs/jewelry-and-metals-studio-technician-richmond-campus-kentucky-united-states | https://magazine.berea.edu/summer-2015/tim-glotzbach/,2026-05-29,active-with-dedicated-faculty,"Felicia Szorad (Professor of Art, Metals Program Coordinator)"
158,crafts/metalsdirectorypage/s52.html,Eastern Michigan University,,"B.S, B.F.A, M.A, M.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s52.html,,yes,"Metalsmithing (Jewelry & Metalsmithing), School of Art & Design","Sandra Murchison is Professor & Director of the School of Art & Design (school head, not metals-specific). The current dedicated metalsmithing-area faculty member was not definitively confirmed from public sources. Gretchen Otto was the longtime metals professor (listed ~2011 in the SNAG/silversmithing schools directory, gotto@emich.edu); her records are now in the EMU Archives, suggesting she has retired.","Active and thriving. BFA and MFA in jewelry/metalsmithing offered (metalsmithing is an area of study within the School of Art & Design; at the undergraduate level it lives within the 3D Media concentration of the Art BFA, plus the Studio Art MFA at graduate level). The metals program teaches both public-school art-education certification and professional metalsmithing/jewelry tracks. As of Sept 2024 the program moved into the new 23,000 sq ft Windgate Arts Complex, a dedicated 3D Arts building (sculpture, ceramics, furniture, digital fabrication, 3D design, metalsmithing).","Continuation with significant investment, not closure. The archived record (Thomas S. Madden, 1990-1993) predates the program's most recent era by decades. The jewelry/metalsmithing program has remained active continuously. Long-serving metals professor Gretchen Otto (present at least through ~2011) appears to have since retired (her papers are in EMU Archives). Since ~2014 the major development is the 3D Arts Complex initiative: Board of Regents approved a 3D Arts capital project, Windgate Foundation gifts (totaling ~$3.4M), groundbreaking April 2023, and grand opening/dedication of the Windgate Arts Complex on Sept 12, 2024 — consolidating metalsmithing with the other 3D disciplines under one roof for the first time. Students also have the Eastern Silversmiths Guild and ties to the Michigan Silversmiths Guild.",https://www.emich.edu/art/areas-of-study/metalsmithing/index.php,high,not-needed,https://www.emich.edu/art/areas-of-study/metalsmithing/index.php | https://www.silversmithing.com/schools.htm | https://today.emich.edu/story/story/12818 | https://today.emich.edu/story/story/11793 | https://www.easternecho.com/article/2024/09/emu-unveils-new-windgate-arts-complex-in-dedication-ceremony | https://catalog.emich.edu/preview_program.php?catoid=41&poid=17841 | https://www.emich.edu/art/programs/graduate-programs/mfa/index.php | https://aspace.emich.edu/repositories/2/archival_objects/71532,2026-05-29,active-with-dedicated-faculty,Eric Okon (Part Time Lecturer (Metalsmithing/Jewelry))
159,crafts/metalsdirectorypage/s53.html,Eastern New Mexico University,,,http://www.temple.edu/crafts/metalsdirectorypage/s53.html,,yes,"Jewelry / Small Metals (medium within BFA in Art, Emphasis in Visual Arts), Department of Art, College of Fine Arts","Not confirmed. The current ENMU art faculty/staff web page does not name a department chair; search hints suggested a combined Art & Music chair arrangement under Dean of Fine Arts David Steffens, but this could not be verified. No current metals/jewelry specialist faculty member is named on the live faculty page.","Jewelry and small metals continue to be offered, but as one medium/concentration inside the Bachelor of Fine Arts in Art with an Emphasis in Visual Arts (which spans painting, drawing, ceramics, sculpture, photography, printmaking, jewelry, and small metals). It is NOT a standalone metals/jewelry degree. Housed in the Department of Art, College of Fine Arts, ENMU (Portales, NM). The department also offers BFA emphases in Graphic Design and 2D Animation, plus an AA Two-Year Art Foundation and several minors.","Continuation with a leadership/faculty change. The archived record lists Gregory P. Senn (hired Aug 1986) as the metals/jewelry faculty. Senn was still teaching jewelry/sculpture/3D design as of a Dec 6, 2017 ENMU news profile, where at 32 years of service he stated ""retirement looks good."" He no longer appears on the current ENMU Department of Art faculty page (which lists Maria Farhadi [graphic design], Julian Francolino [art history], Annapurna Kumar [2D animation], Donnie O'Hare [photography], and gallery curator Bryan Hahn), indicating he has since left/retired. The jewelry/small-metals offering survived as a medium within the BFA Visual Arts emphasis, but the program no longer has a clearly named dedicated metals instructor on the public faculty roster.",https://www.enmu.edu/academics/colleges-departments/college-of-fine-arts/academic-departments/department-of-art,medium,not-needed,https://www.enmu.edu/academics/colleges-departments/college-of-fine-arts/academic-departments/department-of-art | https://www.enmu.edu/academics/colleges-departments/college-of-fine-arts/academic-departments/department-of-art/faculty-staff-art | https://www.enmu.edu/academics/degrees-programs/undergraduate-degree/bachelor/visual-arts | https://www.enmu.edu/about/news-and-events/enmu-news/general-news/2388-art-professor-passionate-about-scuba-diving | https://www.enmu.edu/academics/colleges-departments/college-of-fine-arts/academic-departments/department-of-art/degree-programs-art/undergraduate/bfa-degree-options,2026-05-29,active-no-dedicated-metals-faculty,
160,crafts/metalsdirectorypage/s54.html,Eastfield College,,,http://www.temple.edu/crafts/metalsdirectorypage/s54.html,,merged-renamed,"Dallas College – Eastfield Campus (Visual Art / ""art metals"")","Not individually findable. Program contact is the School of Creative Arts, Entertainment and Design (972-860-8912 / PathwaySuccess@DallasCollege.edu); no named art metals coordinator published.","No standalone metals/jewelry degree program. Metalsmithing/jewelry survives as studio coursework — ARTS 2341 ""art metals"" (3 cr, jewelry design & metal construction) — within the Visual Art department at the Eastfield Campus. It is an elective track inside the transfer-oriented Associate of Arts in Studio Art and Design Studies / Graphic Design (60 SCH AA), offered across all Dallas College campuses including Eastfield, under the School of Creative Arts, Entertainment and Design.","Eastfield College ceased to exist as an independently accredited institution. In Feb 2020 the Dallas County Community College District applied to SACSCOC to consolidate its seven separately accredited colleges (Brookhaven, Cedar Valley, Eastfield, El Centro, Mountain View, North Lake, Richland) into one institution; SACSCOC approved on June 12, 2020. The district rebranded as ""Dallas College"" and the former colleges became campuses. Eastfield is now ""Dallas College – Eastfield Campus."" The metals/jewelry offering was always coursework within Eastfield's Visual Art department rather than a degree program, and it continues — the live Eastfield Visual Art page still lists ""art metals"" among its studio areas, and ARTS 2341 (metalsmithing) appears in recent (2023-24, Spring 2024/2025) Dallas College catalogs/schedules at the Eastfield campus.",https://www.dallascollege.edu/cd/credit/art/efc/pages/visual-art.aspx,high,verify-failed,https://www.dallascollege.edu/cd/credit/art/efc/pages/visual-art.aspx | https://www.dallascollege.edu/gps/2024/studio-art-and-design-studiesgraphic-design/ | https://www.dallascollege.edu/news/2020/dcccd-receives-approval-for-single-accreditation-paving-way-for-dallas-college/ | https://www.dallascollege.edu/locations/eastfield/ | https://www1.dcccd.edu/Cat22-23/coursedescriptions/detail.cfm?course=ARTS&number=2341 | http://eastfieldnews.com/2021/03/04/dallas-college-approved-to-operate-as-one-college/,2026-05-29,unclear,
161,crafts/metalsdirectorypage/s55.html,Edinboro University of Pennsylvania,,"B.S, M.A, B.F.A, M.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s55.html,,merged-renamed,"PennWest Edinboro (Pennsylvania Western University, Edinboro campus) — Studio Arts, Jewelry & Metals concentration","No single program head publicly listed for metals. Jewelry/metalsmithing faculty: Sue (Suzanne) Amendolara, Professor (teaching at Edinboro since 1991; SNAG president 2011–2014), and Cappy Counard, Professor. (Department-level chair not confirmed from sources reviewed.)","Active and robust. Offered as: BFA in Studio Arts (Jewelry & Metals concentration), MFA in Studio Art (Jewelry/Metalsmithing specialization, 3-year/60-credit), and a Jewelry & Metals minor. Sits in the Studio Art / Art department, delivered in-person at the Edinboro campus. NASAD-accredited (Edinboro since 2007).","The institution was not closed. On 2022-03-10 the PASSHE board approved integrating Edinboro University with Clarion University and California University of Pennsylvania, effective 2022-07-01. California University was the surviving institution and was renamed Pennsylvania Western University (PennWest); the Edinboro site now operates as ""PennWest Edinboro."" Edinboro University of Pennsylvania's separate accreditation and PA degree-granting authority ceased 2022-07-01. The metals/jewelry program continued through this transition uninterrupted and remains active at both undergraduate and graduate levels. The archived faculty record (Gene Bahling, 1969–) is long superseded; current metals faculty are Amendolara and Counard.",https://www.pennwest.edu/academics/programs/studio-art-grad/jewelry-metalsmithing.php,high,verify-failed,https://www.pennwest.edu/academics/programs/studio-art-grad/jewelry-metalsmithing.php | https://www.pennwest.edu/academics/programs/studio-arts/jewelry-metals.php | https://www.pennwest.edu/academics/programs/minors/jewelry-metals-minor.php | https://en.wikipedia.org/wiki/PennWest_Edinboro | https://www.msche.org/institution/0497/ | https://americanart.si.edu/artist/suzanne-l-amendolara-27223,2026-05-29,active-with-dedicated-faculty,Cappy Counard (Professor of Jewelry and Metals)
162,crafts/metalsdirectorypage/s56.html,Emporia State University,,B.F.A,http://www.temple.edu/crafts/metalsdirectorypage/s56.html,,merged-renamed,"Department of Art — BFA, Engraving Arts concentration (School of Visual + Performing Arts)","James Ehlers was Don and Mary Glaser Distinguished Professor of Engraving Arts and chair of the Department of Art (at ESU 2007–2024; served as interim Dean of the School of Visual + Performing Arts 2023–2024, then left for Baylor University in 2024). Current chair/director post-2024 not definitively confirmed; some 2024 references name Katherine Iselin as interim art director. Treat current head as uncertain.","No standalone metals/jewelry/metalsmithing concentration today. The Art Department (in the School of Visual + Performing Arts) offers a BFA with five studio concentrations: Engraving Arts, Glass Forming, Graphic Design, Painting, and Ceramics, plus a BA in Art, BSE Art Education, and Pre-Art Therapy. The metal/jewelry niche has effectively been folded into the Engraving Arts concentration, which uses GRS pneumatic and push engraving tools and explicitly invites metal, assemblage, and found-object work into its lab. ESU bills the Engraving Arts BFA as the only such bachelor's program in the world.","The directory's metals/jewelry listing for Emporia State has been superseded. The SNAG community-links schools directory now lists ESU as ""Art Department / Engraving"" (contact jehlers@emporia.edu) rather than metals/jewelry, and ESU is not listed in the Metalcyberspace metals-schools directory. The program's metal-focused craft activity now lives inside the Engraving Arts concentration (which ESU markets as the world's only engraving BFA). Separately, ESU underwent a major 2022 restructuring under President Ken Hush (33 faculty/staff terminated Sept 2022, multiple programs suspended; AAUP investigated), followed by a publicized ""Reinvestment in Art"" initiative (new hires, King Hall renovations). Engraving program leader James Ehlers chaired Art through 2024 then moved to Baylor; leadership has changed since.",https://www.emporia.edu/visual-and-performing-arts/art/,medium,verify-failed,https://www.emporia.edu/visual-and-performing-arts/art/ | https://www.emporia.edu/visual-and-performing-arts/art/bachelor-fine-arts/bachelor-fine-arts-engraving-arts-concentration/ | https://snagmetalsmith.org/resources/community-links/page/2/?_community_link_type=schools | https://www.insidehighered.com/news/2022/09/21/why-emporia-state-axed-33-employees | https://www.emporia.edu/about-emporia-state-university/forward-focused-future-ready/reinvestment-in-art/ | https://kvoe.com/2023/01/23/esu-announces-department-reorganization-and-promotion-of-two-professors-as-part-of-reinvestment-initiative-monday/ | https://art.artsandsciences.baylor.edu/sites/g/files/ecbvkj1471/files/2024-06/James%20Ehlers%20CV_0.pdf | https://www.metalcyberspace.com/schools.htm,2026-05-29,active-no-dedicated-metals-faculty,
163,crafts/metalsdirectorypage/s57.html,Fashion Institute of Technology,1979,B.A,http://www.temple.edu/crafts/metalsdirectorypage/s57.html,,yes,Jewelry Design (FIT),"Michael Coan (Assistant Professor and Chairperson, Jewelry Design Department); Kim Nelson (Assistant Chairperson)","Active and thriving. Offers a two-year Associate in Applied Science (AAS) in Jewelry Design. The program sits in the Jewelry Design Department within FIT's School of Art and Design. AAS graduates can ladder into related BFA programs (Footwear and Accessories Design, Textile/Surface Design, Toy Design). Curriculum covers traditional metal-arts/silversmithing fabrication plus CAD modeling, 3D printing, gemology, electroforming, enameling, and goldsmithing.","Continuation. The program has run uninterrupted through and since ~2014. It remains the AAS Jewelry Design major at FIT (a SUNY college), now housed in the School of Art and Design. No closure, merger, or rename was found — only modernization of the curriculum (added CAD/3D-printing/CAM emphasis alongside traditional metalsmithing). Current leadership is chairperson Michael Coan with assistant chair Kim Nelson; FIT has also recently posted full-time faculty hiring for Jewelry Design, indicating ongoing investment.",https://www.fitnyc.edu/academics/academic-divisions/art-and-design/jewelry-design/index.php,high,not-needed,https://www.fitnyc.edu/jewelry-design/program/index.php | https://catalog.fitnyc.edu/undergraduate/majors/twoyearassociatedegreeprograms/jewelrydesignmajor/ | https://www.fitnyc.edu/academics/academic-divisions/art-and-design/jewelry-design/degree-details/index.php | https://www.fitnyc.edu/jewelry-design/faculty.php | https://www.linkedin.com/in/kim-nelson-6031b157/ | https://www.higheredjobs.com/faculty/details.cfm?JobCode=179206413 | https://www.fitnyc.edu/about/history.php,2026-05-29,active-with-dedicated-faculty,"Kim Nelson (Assistant Professor and Assistant Chair of the Department, Fashion–Jewelry); Karen Bachmann (Adjunct Assistant Professor, Fashion–Jewelry); Richard A. Barth (Adjunct Assistant Professor, Fashion–Jewelry); Dana Buscaglia (Adjunct Instructor, Fashion–Jewelry); Frank Fraley (Adjunct Instructor, Fashion–Jewelry); Lisa Linhardt (Adjunct Instructor, Fashion–Jewelry); Akiyo Matsuoka (Adjunct Instructor, Fashion–Jewelry); Steven Parker (Adjunct Assistant Professor, Fashion–Jewelry)"
164,crafts/metalsdirectorypage/s58.html,Flagler College,,B.A,http://www.temple.edu/crafts/metalsdirectorypage/s58.html,,no,Fine Arts (Department of Art &amp; Design / School of Creative Arts and Letters),"Leslie Robison (Dean/Professor) leads the visual arts faculty; she is the senior named faculty member rather than a confirmed ""department chair."" Other Fine Arts faculty: Laura Mongiovi, Sara Pedigo.","Flagler College still offers Fine Arts (Major, Minor, and BFA), with concentrations listed as drawing, painting, sculpture, photography, printmaking, ""and more."" No metals, metalsmithing, or jewelry concentration or course is listed in the current catalog or program pages. The Fine Arts program sits within the School of Creative Arts and Letters.","The archived directory entry was anchored to Enzo Torcoletti, who taught at Flagler 1971-present per the record. However, Torcoletti is a sculptor/printmaker/art historian (MFA Sculpture, FSU 1971; BFA Sculpture & Printmaking, U. Windsor), NOT a metalsmith — he taught Sculpture, Drawing, and Art History. There is no evidence Flagler ever ran a dedicated metals/jewelry program; the directory likely cataloged him as a 3D/crafts faculty contact. Since ~2014, Torcoletti has become Emeritus Professor of Art (now primarily a stone-carving studio sculptor in St. Augustine). The Fine Arts program continues with sculpture and printmaking among its concentrations, but no metals/jewelry offering appears. So as a ""metals/jewelry program,"" it effectively never existed and does not exist now; the surrounding Fine Arts program continues.",https://www.flagler.edu/academics/degrees-programs/visual-arts/fine-arts,medium,verify-failed,https://www.flagler.edu/academics/degrees-programs/visual-arts/fine-arts | https://www.flagler.edu/academics/degrees-programs/visual-arts/bachelor-fine-arts-bfa | https://www.flagler.edu/academics/degrees-programs/school-creative-arts-and-letters | https://catalog.flagler.edu/preview_program.php?catoid=7&poid=882 | https://artsondouglas.net/collections/enzo-torcoletti | https://historiccoastculture.com/artist/enzo-torcoletti/,2026-05-29,,
165,crafts/metalsdirectorypage/s59.html,Florida Atlantic University,,"B.A, B.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s59.html,,no,Department of Visual Arts & Art History (BFA in Studio Art),"Joseph Velasquez (Department Chair, Head of Printmaking, Associate Professor)","FAU offers a BFA in Studio Art with concentrations in Ceramics, Painting, Photography, Printmaking, and Sculpture only. There is NO jewelry/metals/metalsmithing concentration and no metals/jewelry faculty currently. The program sits in the Department of Visual Arts & Art History, Dorothy F. Schmidt College of Arts and Letters.","The archived ""metals"" listing reflects the era of William Lattimer, who taught crafts, jewelry, and sculpture in FAU's Department of Art for more than twenty years (the ""1965 to present"" archived note is long outdated; FAU's own public-art page describes his tenure in the past tense and displays his sculpture ""Bird Forms"" as a legacy/memorial piece). The dedicated metals/jewelry/crafts offering did not survive into the current curriculum. As of 2025-2026, FAU's BFA in Studio Art (now under the Department of Visual Arts & Art History) lists only Ceramics, Painting, Photography, Printmaking, and Sculpture as concentrations, with no metals/jewelry area head among the listed faculty (Printmaking, Graphic Design, Painting/Drawing, Sculpture, Photography, Ceramics, Art History). The metals program effectively ended/was discontinued after Lattimer's tenure; no current metals coursework or faculty was found. Department is now chaired by Joseph Velasquez.",https://www.fau.edu/artsandletters/vaah/bfa-sa/,medium,verify-failed,https://www.fau.edu/artsandletters/galleries/public-art/boca-campus/admin-stairs/ | https://www.fau.edu/artsandletters/vaah/bfa-sa/ | https://www.fau.edu/artsandletters/vaah/faculty/ | https://www.fau.edu/artsandletters/vaah/,2026-05-29,,
166,crafts/metalsdirectorypage/s6.html,Arizona State University,,"B.F.A, M.F.A",http://www.temple.edu/crafts/metalsdirectorypage/s6.html,,yes,"Metals (Art) program, ASU School of Art",,"Active — BFA Art (Metals) and MFA (Art) with a metals area, within the ASU School of Art / Herberger Institute for Design and the Arts.","The metals/jewelry program — built into national prominence by David Pimentel (taught 1973–2004, died 2004) and earlier by Charles Loloma and Bob Winston — continues uninterrupted. Becky McDonah headed the metals area 2005–2012, then left for Millersville University in July 2012. No closure, merger, or rename has occurred; metals remains one of the named studio areas in the ASU School of Art's BFA and MFA degrees, and ASU still maintains one of the best-equipped metals studios in the US. The School of Art is housed within the Herberger Institute for Design and the Arts.",https://degrees.apps.asu.edu/bachelors/major/ASU00/FAARTMBFA/art-metals,high,not-needed,https://degrees.apps.asu.edu/bachelors/major/ASU00/FAARTMBFA/art-metals | https://art.asu.edu/masters-degrees-phds/majorinfo/HIARTMFA/graduate/false/12 | https://www.metalmuseum.org/post/inside-the-collection-david-pimentel | https://news.asu.edu/content/metals-students-create-works-beauty-endurance | https://www.millersville.edu/art/faculty-and-staff/tenured/mcdonah-b.php | https://art.asu.edu/,2026-05-29,active-with-dedicated-faculty,"Wanesia Spry Misquadace (Associate Professor (Metals; head of the Metals program), School of Art)"
167,crafts/metalsdirectorypage/s65.html,Florida Gulf Coast Art Center,,,http://www.temple.edu/crafts/metalsdirectorypage/s65.html,,no,"Defunct (formerly relocated/renamed Gulf Coast Museum of Art, closed 2009; building now The Gallery at Creative Pinellas)",None (organization defunct since 2009). Last director of the successor Gulf Coast Museum of Art was Michelle Turman (c. 2007-2009).,"No metals/jewelry program exists. The organization closed in 2009. It was a community art center, never a degree-granting academic program. NOTE: This is a distinct institution from Florida Gulf Coast University (FGCU) in Fort Myers, which is unrelated and offers a general Art BA (painting/drawing/sculpture/ceramics/printmaking/photography) with no dedicated metalsmithing/jewelry degree.","Closed. The Florida Gulf Coast Art Center was a non-degree community art center in Belleair, FL (roots to the Belleair Arts Center, ~1936; long-running facility on land donated 1944, built 1948). It ran art classes/workshops and, in the 1980s, partnered with the Florida Society of Goldsmiths (FSG) on art-metal/jewelry workshops and the first exhibition of art-metal jewelry by Florida artists (May 1986). In 1999 the organization relocated to Pinewood Cultural Park in Largo, FL and was renamed the Gulf Coast Museum of Art. Facing severe financial pressure, the Gulf Coast Museum of Art closed in January 2009. Its permanent collection (contemporary Florida art) was transferred to St. Petersburg College (Florida International Museum), and the Largo building later became The Gallery at Creative Pinellas. The closure (2009) predates the directory's ~2014 offline window, so by the archived snapshot the program no longer existed.",https://en.wikipedia.org/wiki/Gulf_Coast_Museum_of_Art,high,verify-failed,https://en.wikipedia.org/wiki/Gulf_Coast_Museum_of_Art | https://www.tampabay.com/archive/2008/08/29/struggling-gulf-coast-museum-to-close/ | https://www.cltampa.com/arts/thanks-to-spc-the-gulf-coast-museums-collection-of-tampa-bay-artists-remains-intact-12272209/ | https://www.fsgmetalsmiths.org/history | https://www.corporationwiki.com/Florida/Belleair/florida-gulf-coast-art-center-foundation-inc-4143868.aspx | https://www.tampabay.com/archive/1994/05/09/center-s-future-is-still-a-question/ | https://www.floridamemory.com/items/show/87835,2026-05-29,,
168,crafts/metalsdirectorypage/s66.html,Florida Keys Community College,,,http://www.temple.edu/crafts/metalsdirectorypage/s66.html,,no,The College of the Florida Keys,,"No jewelry/metals/metalsmithing program exists. The institution itself continues as The College of the Florida Keys (renamed 2019). Its current academic departments are entirely marine/vocational/health focused (Marine Science, Lockwood School of Diving, Nursing, Culinary, Business, EMS, etc.) with no art, craft, jewelry, or metals department of any kind.","The metals/jewelry listing does not survive. Florida Keys Community College was renamed The College of the Florida Keys in 2019 to reflect its new baccalaureate-granting status (first bachelor's degree launched Jan 2017; name-change bill filed 2017-2019, approved 2019). Any jewelry/metals instruction that existed circa 2014 would have been a non-credit community/continuing-education offering rather than a degree program; no such class appears in current offerings, and the college has no art/craft department now. The institution never appears in the Society of American Silversmiths (SNAG-affiliated) school directory.",https://www.cfk.edu/academics/academic-departments/,medium,verify-failed,https://www.cfk.edu/academics/academic-departments/ | https://www.cfk.edu/discover/history-of-cfk/ | https://en.wikipedia.org/wiki/College_of_the_Florida_Keys | https://www.silversmithing.com/schools.htm | https://www.cfk.edu/academics/continuing-education/,2026-05-29,,
169,crafts/metalsdirectorypage/s67.html,Georgia State University,,B.F.A,http://www.temple.edu/crafts/metalsdirectorypage/s67.html,,no,"Ernest G. Welch School of Art & Design, Georgia State University",,"No jewelry/metals/metalsmithing degree or concentration is offered today. The Ernest G. Welch School of Art & Design (within the College of the Arts) currently offers BA/BFA/MFA studio degrees in nine areas: Ceramics, Drawing & Painting, Graphic Design, Interior Design, Photography & Expanded Media, Printmaking, Sculpture, Textiles, and Art History. Metalsmithing/jewelry is absent from this list.","The metals/jewelry program appears to have been discontinued as a standalone concentration. The archived directory listed Richard Mafong as faculty ""to present,"" but Georgia State's own current records (e.g., a Digital Library of Georgia archival entry) describe him as a ""former"" GSU professor, indicating he has left/retired. The school awarded a BFA in ""Jewelry Design and Metalsmithing"" as recently as 1997 (a documented graduate studied under Mafong), confirming the program once existed. Today the Welch School lists nine studio concentrations and none is jewelry or metals, so the dedicated program no longer exists as a degree path. A metal shop/iron forge still exists within the Sculpture facilities, and some jewelry-related coursework may persist, but there is no jewelry/metals concentration or degree. The exact closure date and whether it formally merged into Sculpture could not be confirmed from available sources.",https://artdesign.gsu.edu/undergraduate/,medium,verify-failed,https://artdesign.gsu.edu/undergraduate/ | https://thearts.gsu.edu/college-of-the-arts/academics/explore-majors-programs/ | https://dlg.usg.edu/record/gsu_ajc_4591 | https://www.metalartsguildga.org/instructors/kathy-kinev | https://artdesign.gsu.edu/,2026-05-29,,
170,crafts/metalsdirectorypage/s68.html,Georgian Court College,,B.A,http://www.temple.edu/crafts/metalsdirectorypage/s68.html,,no,Georgian Court University (Department of Art & Visual Studies),Not findable on public catalog/department pages (no chair named on the Department of Art & Visual Studies page or in the Visual Art BA catalog entry).,"No dedicated metals/jewelry/metalsmithing program, concentration, or course exists today. The art department survives as the Department of Art & Visual Studies (School of Arts & Sciences), offering a B.A. in Visual Art and a Studio Art minor. The current catalog's Visual Art BA requirements and the AR course descriptions list drawing, design, painting, sculpture, printmaking, photography, graphic design, and art history — no metals or jewelry courses.","The institution itself continues: Georgian Court College became Georgian Court University in February 2004 (NJ Commission on Higher Education granted university status). The archived ""metals program"" entry hinged on faculty member Geraldine (Khaner) Velasquez, who taught in the art department from 1980 to 2015 — introducing studio crafts including jewelry/enamel/fiber and chairing the art, communication, graphic design and multimedia departments. She retired in 2015. Since then the broader Visual Art major has continued under the renamed Department of Art & Visual Studies, but no metals/jewelry/metalsmithing curriculum is present in the current catalog or course list. There is no evidence of a formally named, standalone metals program being closed or renamed — rather, the crafts/jewelry teaching appears to have been tied to Velasquez and did not continue as a distinct offering after her 2015 retirement. The archived record's ""1980 to present"" reflects the directory's pre-2015 snapshot.",https://georgian.edu/academics/department-of-art-visual-studies/,medium,verify-failed,https://georgian.edu/academics/department-of-art-visual-studies/ | https://catalog.georgian.edu/undergraduate/school-arts-sciences/art-visual-studies/visual-arts-bachelor-art/ | https://catalog.georgian.edu/undergraduate/course-descriptions/ar/ | https://ollincstate.wordpress.com/2019/10/14/geraldine-khaner-velasquez-olli-instructor-profile/ | https://tworivertimes.com/lincroft-artist-holds-exhibition-at-georgian-court/ | https://en.wikipedia.org/wiki/Georgian_Court_University,2026-05-29,,
171,crafts/metalsdirectorypage/s69.html,Glassboro State College,,B.A,http://www.temple.edu/crafts/metalsdirectorypage/s69.html,,merged-renamed,"Rowan University — Jewelry & Metals (Art Department, College of the Arts)","Program/area faculty include Maureen Duffy (professor of Jewelry & Metalsmithing); other listed instructors include James Betts, Sarah Montagnoli, Juhyung Park, Jill Gower, and Mallory Weston. No single named Art Department chair was confirmed on the current public pages.","Active. Jewelry & Metals is one of the studio concentrations within the Art Department in the College of the Arts at Rowan University (Glassboro, NJ). Offered through the B.F.A. in Studio Art (Jewelry & Metals concentration) and as a component of the B.A. in Art; the Art Department also offers a dual Art & Education (K-12) major and Minors in Art and Art History. Coursework runs Introduction → Intermediate → advanced Metals & Jewelry (ART 09210/09311 etc.), covering fabrication, soldering, forging, etching, vitreous enameling, casting, and advanced forming. Department housed in Westby Hall, 300 Memorial Circle, Glassboro, NJ 08028.","The institution was renamed, not the program closed. Glassboro State College was renamed Rowan College of New Jersey in 1992 following Henry Rowan's gift and became Rowan University in 1997 — well before the directory went offline. The jewelry/metals program continued through this transition and remains an active studio concentration. Since ~2014 it has continued as the ""Jewelry & Metals"" BFA area of study within the Art Department; the institutional moves were the campus-wide College of the Arts / Ric Edelman College reorganizations and web migration (the program page moved from ccca.rowan.edu to rowan.edu/arts), with no closure of the metals program. Long-time faculty Maureen Duffy continues to anchor the area.",https://www.rowan.edu/arts/art/programs/jewelry.html,high,verify-failed,https://www.rowan.edu/arts/art/programs/jewelry.html | https://www.rowan.edu/arts/art/programs/ | https://catalog.rowan.edu/preview_course_nopop.php?catoid=9&coid=30596 | https://www.coursicle.com/rowan/courses/ART/09311/ | https://admissions.rowan.edu/academic-programs/ccca/art.html,2026-05-29,active-with-dedicated-faculty,Jill Baker Gower (Associate Professor of Art (Jewelry/Metals)); Maureen Duffy (Professor of Jewelry and Metalsmithing (3/4 time))
